,id,longitude,latitude,accuracy,time
1507,1643,-4.31045424,55.88045004,4.537576,13:57:39
1508,1644,-4.31045429,55.88044998,4.5135922,13:57:40
1509,1645,-4.31045418,55.88044887,4.4706793,13:57:41
1510,1646,-4.31045268,55.88045224,4.709298,13:57:42
1511,1647,-4.31045398,55.88045144,5.1039553,13:57:43
1512,1648,-4.31045393,55.88045167,5.88913,13:57:44
1513,1649,-4.31045395,55.88045176,5.691637,13:57:45
1514,1650,-4.31045389,55.88045196,5.94825,13:57:46
1515,1651,-4.31045386,55.88045207,6.5647655,13:57:47
1516,1652,-4.31045394,55.88045211,7.435535,13:57:48
1517,1653,-4.31045391,55.88045228,6.9954786,13:57:49
1518,1654,-4.31045381,55.88045235,6.699384,13:57:50
1519,1655,-4.31045462,55.88045216,6.3285823,13:57:51
1520,1656,-4.31045459,55.88045221,6.540896,13:57:52
1521,1657,-4.3104545,55.88045227,6.417289,13:57:53
1522,1658,-4.31045579,55.8804519,6.0484037,13:57:54
1523,1659,-4.31045611,55.88045154,5.7219467,13:57:55
1524,1660,-4.31045512,55.88045144,5.2152395,13:57:56
1525,1661,-4.31043662,55.88046011,5.550596,13:57:57
1526,1662,-4.31042639,55.88042753,5.781439,13:57:58
1527,1663,-4.31042396,55.88041865,5.588396,13:57:59
1528,1664,-4.31043926,55.88040769,5.793731,13:58:00
1529,1665,-4.31089721,55.8801611,30.032444,14:17:24
1530,1666,-4.3105268,55.88042634,27.47804,14:18:19
